79,3,0.734625399,0,0.069739901,0,0.713655472,0.370117873,0.012965039,0.081588596,0,0.640222132,0.001840206,0.067231193
80,8,0,0.411065102,0.084276512,0,0,0.050337926,0,0.506984174,0,0,0,0
81,8,0,0.473817766,0.021568632,0,0.013085106,0.013813756,0,0.574016154,0,0,0.000737434,0.000526816
82,1,0,0.644232571,0,0,0,0.016500328,0.006058028,0.623420358,0.608103335,0.000214013,0.00302834,0.017296195
83,1,0,0.63454318,0,0,0.000915752,0.05795059,0,0.618738353,0.519326627,0,0.007163657,0.003758719
84,7,0.001610134,0,0.220186025,0,0.01787526,0.299711108,0,0,0.002702795,0.000113137,0.518176973,0.001049408
85,2,0,0,0.45923996,0.617929459,0.390659899,0.009997936,0.41008845,0,0.075343266,0,0.521576643,0
86,5,0.369162112,0,0.035888754,0,0.413003862,0.54596436,0.045511447,0.006120798,0.10802269,0.306852847,0.152971089,0
87,2,0,0,0.48931542,0.538731158,0.47954005,0,0.422261208,0,0.165967301,0,0.4750925,0
88,7,0,0,0.293548703,0,0,0.219801992,0,0,0.099584386,0,0.518211067,0
89,8,0,0.399087727,0.036395382,0,0.000483309,0.07869117,0,0.490930229,0,0,0,0.000753321
90,9,0,0,0.195966542,0,0,0.005713616,0.056137823,0,0.489981264,0,0,0.001222927
91,0,0.249643788,0,0,0.424433678,0.004755198,0.006048346,0.12409129,0,0,0.361059517,0,0.00491126
92,3,0.42399621,0.190870881,0.510149121,0,0.47859022,0,0,0.3303231,0.148605749,0.356555879,0.000318965,0.566135645
93,8,0,0.438103795,0.043591693,0,0.003265801,0.027356844,0,0.532930017,0,0,0,0
94,6,0,0.122170143,0,0,0,0.005586563,0.443436623,0,0,0,0,0.416338086
95,4,0,0,0.266960293,0.457815707,0,0.564535141,0,0,0,0,0,0
96,6,0.052903697,0.192049608,0.001564842,0,0,0,0.407930613,0,0.042982832,0.037716884,0,0.649801016
97,6,0,0.139307454,0,0,0,0,0.459345907,0,0.047056481,0,0,0.416039675
98,0,0.253163934,0,0,0.507890999,0.011587242,0,0.167516023,0.023732841,0,0.369845301,0,0
99,0,0.257554054,0,0,0.438883454,0.003719803,0,0.153334737,0,0,0.368371099,0.000374674,0
100,7,0,0.004034076,0.254588991,0,0,0.379986405,0,0.00619837,0.067895144,0,0.62623328,0.00858403
101,4,0,0,0.276464283,0.459805787,0,0.562771976,0,0,0,0,0,0
102,5,0.647128105,0,0.065631814,0.002937402,0.687648535,0.482980043,0.018970452,0.075678848,0,0.547562838,0.000873869,0.028234079
103,6,0,0.121014766,0,0,0.002172362,0,0.423970789,0,0,0,0.006577786,0.431133777
104,3,0.47398746,0.202953845,0.466186374,0,0.428005964,0,0,0.353548527,0.088677354,0.403754801,0,0.620084643
105,1,0,0.592387676,0,0,0,0.089477852,0,0.590347528,0.515526175,0,0,0.000557175
106,1,0,0.62617588,0,0,0,0.040248968,0,0.617978036,0.541062653,0,0.007630213,0.020591501
107,3,0.48609972,0.160849884,0.493552059,0,0.482555121,0,0,0.318090111,0.091496922,0.412589371,0,0.538012266
108,6,0,0.11755237,0,0,0,0.012292721,0.43508327,0,0,0,0,0.422050595
109,8,0.003360332,0.424101591,0.038974836,0,0.018544285,0.076088317,0.004369013,0.525402129,0,0,0,0
110,7,0,0,0.194069177,0,0,0.413668036,0,0,0.035364166,0,0.509691238,0
111,4,0,0,0.247606754,0.448003143,0,0.529240727,0,0,0,0,0,0
112,0,0.326472074,0,0,0.340131313,0.000676703,0,0.093339242,0,0,0.434000671,0,0.009545739
113,6,0,0.085920759,0.361737251,0.521646082,0.309870988,0,0.566224039,0.028675335,0.288106859,0,0.470914185,0.058543287
114,2,0,0,0.427551568,0.563153803,0.440836281,0.004238464,0.414603263,0,0.066349305,0,0.47798121,0
115,1,0,0.57449013,0,0,0,0.051746082,0,0.57508117,0.557286561,0,0.005926698,0.00331635
116,3,0.45413518,0.198767647,0.453787953,0,0.409750998,0.000563891,0,0.342383474,0.088643238,0.381899714,0,0.570172548
117,0,0.332665116,0,0,0.390953988,0.031133579,0,0.121914439,0,0,0.430326164,0,0
118,4,0,0,0.256952733,0.5146451,0,0.559390485,0,0.000626021,0.02180074,0,0,0
119,2,0,0.191991463,0.131751493,0,0.092974223,0,0.596505344,0,0.245571941,0,0.150440171,0.489753276
120,7,0,0.022355735,0.383611709,0,0,0.129412621,0.020117436,0.025045015,0.194991827,0,0.635980308,0.062452611
121,8,0,0.451513439,0.034350932,0,0.004867322,0.028005954,0,0.5431512,0,0,0,0.000207978
122,3,0.543514431,0.179399788,0.427163422,0,0.44100228,0,0,0.370408654,0.156117454,0.468818039,0,0.483063072
123,1,0,0.57361567,0,0,0,0.04464991,0,0.568267763,0.574733138,0,0.031824049,0.005476347
124,2,0,0,0.433841527,0.522701681,0.451021433,0.024349768,0.401053131,0,0.038281575,0,0.519648969,0.006119158
125,8,0,0.409974873,0.027295928,0,0,0.048150998,0,0.483354032,0,0,0,0
126,0,0.001734166,0.001235751,0.325093508,0.714324415,0.214524746,0.042419732,0.461926013,0,0.137767553,0.034384266,0.308846027,0
127,8,0,0.410060287,0.023548549,0,0.00764709,0.024402123,0,0.505183816,0,0,0,0
128,3,0.428088486,0.138115868,0.589143932,0.00648606,0.51076436,0,0,0.266486436,0.131880447,0.36172837,0.036264531,0.550438046
129,5,0.690934718,0.086006559,0.002861445,0,0.549789727,0.306993186,0.112674534,0.099575154,0,0.613210559,0,0.315936416
130,2,0.008257346,0,0.426391304,0.618882358,0.457564861,0,0.399385065,0.001497922,0.064593047,0.025019921,0.442503691,0.007657641
131,4,0,0,0.28767252,0.761675954,0.010378456,0.320342451,0.093890518,0,0,0.001751579,0.028970029,0.000405092
132,1,0.000666087,0.580638707,0.012855863,0,0.017846348,0.07261268,0,0.597722411,0.506930649,0,0.04961402,0.037097421
133,8,0,0.41020599,0.053250641,0,0.002671076,0.033272661,0,0.499213904,0,0,0,0.000135081
134,9,0,0,0.20500885,0,0,0,0.083740279,0,0.530565619,0,0,0
135,1,0,0.63822031,0,0,0,0.015020221,0.020707546,0.597450554,0.542358935,0,0.000233463,0.051878273
136,2,0.002935944,0,0.382729024,0.569462001,0.41318807,0.011065875,0.395924807,0,0.015976321,0.002288047,0.446003288,0.007988431
137,9,0,0,0.230945811,0,0,0.006563179,0.06088645,0,0.519941866,0,0,0
138,7,0,0.001049859,0.241132408,0,0,0.149025112,0.003995718,0,0.0469549,0,0.51516825,0.047052015
139,2,0,0,0.455081224,0.580837846,0.427202195,0,0.418333054,0,0.058497231,0,0.478892684,0.002673325
140,9,0.009923408,0.001172408,0.053779956,0.191480041,0,0,0.094932511,0.004596184,0.216871351,0.109643951,0,0
141,6,0.003579075,0.173213333,0,0,0,0,0.354829282,0,0,0.001632557,0,0.513603747
142,5,0.420811236,0,0,0,0.492786378,0.644880056,0.127386421,0,0.002912128,0.362874985,0.006103005,0.002587969
143,6,0,0.163111165,0,0,0,0,0.387871861,0,0.010439346,0,0,0.49206084
144,3,0.447925687,0.181825235,0.622030497,0.001583249,0.471500844,0,0,0.364913583,0.197856098,0.381028682,0.041213263,0.546556532
145,8,0,0.399550587,0.054889195,0,0.003593771,0.09040311,0,0.49319604,0,0,0,0
146,7,0.268261731,0,0.093498662,0.062856518,0.184516042,0.449748665,0.026447009,0.001119027,0.047550596,0.296524107,0.237475961,0
147,6,0.005752146,0.107148997,0,0,1.05E-05,0.010701552,0.397722602,0,0,0.005584434,0,0.426435262
148,2,0.336136997,0.017820176,0,0,0.391759068,0.477564424,0.293600857,0,0.008984649,0.292298406,0,0.071965352
149,5,0.482204556,0,0,0,0.467960507,0.747285664,0.037615173,0,0,0.442759722,0.015750816,0
150,2,0,0,0.465226531,0.546365678,0.456987798,0,0.399333417,0,0.103214525,0,0.478196383,0
151,8,0,0.437526524,0.043989938,0,0,0.020277886,0,0.527870893,0,0,0,0
152,9,0,0,0.225863472,0,0,0,0.173586562,0,0.575806141,0,0,0.014408405
153,6,0.00725744,0.18273069,0,0,0,0,0.400171429,0,0,0.003717722,0,0.545934677
154,0,0.291224211,0,0,0.350208044,0.003341407,0,0.150805354,0,0,0.405851334,0.001597515,0
155,0,0.29373157,0,0,0.448703021,0.016526816,0,0.20985724,0,0,0.408308297,0,0
156,5,0.45176959,0,0,0,0.497806191,0.596370995,0.088896312,0,0,0.387977809,0,0
157,2,0,0,0.425919622,0.600615561,0.402606875,0.002402025,0.459567964,0,0.043951556,0,0.499249637,0.014182692
158,9,0,0,0.236896336,0,0,0,0.060610991,0,0.418462336,0,0,0
159,5,0.821693182,0,0.059137665,0,0.809170663,0.319688648,0.037430212,0.051779319,0,0.712106168,0.001629438,0.184310913
160,4,0,0,0.2240908,0.63138932,0,0.552388787,0.001183069,0,0,0,0.00559924,0
161,2,0,0,0.379171342,0.44004935,0.329043657,0.400350779,0.339013129,0,0.093505792,0,0.670208156,0
162,1,0,0.60605818,0,0,0,0.040370047,0,0.603099883,0.539097607,0,0.008318276,0.039674096
163,6,0.131048068,0.163792849,0,0,0.109674878,0.078901321,0.455879539,0,0.043878149,0.110827677,0,0.437978476
164,6,0,0.106382817,0,0,0,0.019178569,0.43946746,0,0,0,0,0.391494989
165,8,0.133643359,0.001329673,0,0.515574992,0,0.034009688,0.105100431,0.006955032,0,0.249307871,0,0
166,4,0,0,0.490295082,0.698680699,0,0.392244935,0.088224344,0,0.031874236,0,0.16436477,0
167,8,0,0.365728647,0.036361299,0.039208785,0,0.048079044,0,0.478941768,0,0,0.011936548,0
168,4,0,0,0.284091383,0.55392462,0,0.435585022,0,0,0,0,0,0
169,5,0.383241296,0.005975136,0,0,0.425918251,0.604038358,0.096305355,0,0,0.339043558,0,0.002395603
170,0,0.057042908,0.010607046,0,0.414256126,0,0.006799414,0.142201543,0.022871621,0.002679202,0.203262463,0,0
171,9,0,0,0.228378087,0,0,0,0.07071273,0,0.460077405,0,0,0
172,9,0,0,0.09210597,0.044441059,0,0,0.170966536,0,0.402484626,0.067518145,0,0.025545266
173,9,0,0,0.182295009,0,0,0,0.115613148,0,0.460983872,0,0,0
174,8,0,0.334985435,0.165019631,0.001065735,0.110124245,0.083723478,0.0466155,0.441058844,0,0,0.060068361,0
175,9,0,0,0.176701948,0,0,0.006164697,0.120834947,0,0.509693265,0,0.009202372,0
176,9,0,0,0.209974736,0,0,0,0.110127851,0,0.492416322,0,0,0
177,3,0.443542749,0.192188367,0.563273251,0,0.421208262,0,0,0.356159508,0.182084411,0.378703088,0,0.591788888
178,7,0,0,0.228286803,0,0,0.200730234,0,0,0.05136615,0,0.532195807,0.012217675
179,5,0.531362772,0.053391822,0.412842721,0.049050398,0.792418659,0.076043077,0.135166675,0.187090009,0.170495853,0.458655298,0.11625357,0.224805072
180,0,0.271583438,0,0,0.35005191,0.000132619,0.005078828,0.116385855,0,0,0.383765668,0,0
181,0,0.275655448,0,0,0.401956171,0,0.011099104,0.132193744,0.004403502,0,0.377000868,0,0.011371943
182,5,0.424723864,0,0,0,0.45648697,0.683997452,0.048893265,0,0,0.367781699,0.000835598,0.000550215
183,2,0,0.0235801,0.390000969,0.535493374,0.343281239,0.001454465,0.405146599,0.005071033,0.114621855,0,0.474214226,0.009481965
184,2,0,0,0.342680037,0.486705005,0.334734857,0,0.586843491,0,0.124825664,0.007934325,0.432830572,0.128392309
185,3,0.507085919,0.119945183,0.440158308,0,0.43985635,0.002685741,0,0.252524972,0.107156932,0.440923691,0.006032357,0.557656288
186,8,0,0.428585649,0.055422634,0,0.003019582,0.05058698,0,0.525551617,0,0,0,0.000125392
187,6,0,0.111737564,0,0,0,0.005398329,0.489432633,0,0,0,0.006516298,0.426276326
188,3,0.479984879,0.240734354,0.474170864,0,0.458659738,0,0,0.42697987,0.095617428,0.400099039,0,0.496868134
189,4,0.233901978,0.005213402,0.504081011,0.342269689,0.220905602,0.22923848,0,0.118132517,0.125279427,0.213959605,0,0.260650456
190,0,0.187289357,0.044829018,0,0.419339567,0.011906526,0,0.099217191,0.103494935,0,0.304762751,0,0.000215775
191,5,0.390291303,0,0,0,0.433941424,0.666786373,0.057548653,0,0,0.3419725,0,0
192,8,0,0.407271445,0.172827512,0,0,0.081978239,0,0.49858883,0,0,0.003196419,0
193,0,0.319099158,0,0,0.382706851,0,0.025811013,0.076471567,0.008566139,0,0.428340405,0,0
194,1,0,0.598462403,0,0,0.002459473,0.099746712,0,0.603399217,0.525996089,0,0,0.000754729
195,7,0,0,0.150133118,0,0,0.37287426,0,0,0.038265806,0,0.496242464,0.000458337
196,2,0,0,0.407054782,0.533526957,0.384565413,0.012516598,0.412491828,0,0.069144659,0,0.541165292,0
197,8,0,0.449057937,0.02331933,0,0.002098504,0.018135209,0,0.516899645,0,0,0,0.003124705
198,8,0,0.434859216,0.111290343,0.006715805,0.000272047,0.045198601,0,0.529624283,0.001072074,0,0.018032312,0
199,7,0,0,0.243458584,0,0,0.266886592,0,0,0.037898019,0,0.535439551,0.000493807
200,8,0,0.420679927,0.029088669,0,0.005402918,0.015968194,0,0.490415871,0,0,0,0.001570111
201,5,0.657469034,0,0,0,0.628298521,0.53540957,0.02402577,0.016151834,0,0.58288604,0,0
202,1,0,0.614845276,0,0,0,0.08194913,0.00135482,0.604990423,0.62285912,0,0.007705888,0
203,8,0,0.474365413,0.020730738,0,0.015754314,0.03882999,0.001589724,0.590387523,0,0,0.005912151,0.013294238
204,7,0,0.0254029,0.303265184,0,0,0.181542754,0.032403983,0.009412205,0.184559226,0,0.498806417,0.077069834
205,1,0,0.582060516,0,0,0,0.063573301,0,0.562831223,0.520983577,0,0.002065055,0.003899981
206,3,0.50681138,0.199672997,0.429296881,0,0.451385528,0.001820717,0,0.360567838,0.08915846,0.430003494,0,0.523512483
207,0,0.259373367,0,0,0.452121347,0,0,0.147058442,0,0,0.373849779,0,0
208,5,0.475660771,0,0,0,0.504844069,0.600034535,0.10082078,0,0.006287496,0.409311086,0,0.000245636
209,7,0,0.00437839,0.169603676,0,0,0.296577364,0,0.001131862,0.007703889,0,0.533187985,0.031553242
210,9,0,0,0.23441425,0,0,0.001604891,0.115301706,0,0.47039938,0,0,0
211,7,0,0,0.283010602,0,0,0.320759207,0,0,0.069050074,0,0.523270905,0
212,4,0,0.049778149,0.340382874,0.485593289,0,0.485285103,0,0.120294489,0.075212315,0,0,0
213,5,0.452367902,0,0,0,0.487467527,0.628986597,0.054191682,0,0,0.398992479,0,0
214,9,0,0.162602171,0.042994071,0,0,0.125106797,0.020300817,0.172365785,0.213128671,0,0.088057466,0
215,8,0,0.49194622,0.030612335,0.043838013,0.020861764,0.017131219,0.018983671,0.614629686,0,0,0.015397238,0
216,0,0.168209285,0,0,0.521041393,0.005852903,0,0.219075322,0,0,0.285273612,0.008435259,0.005191602
217,7,0,0,0.175593197,0,0,0.326207131,0,0,0.010627071,0,0.514003217,0.008557253
218,9,0,0,0.201615274,0,0,0.007868917,0.14395985,0,0.590436757,0,0.021377614,0
219,8,0.133648202,0.527770638,0.206290275,0,0.171657607,0,0,0.680063188,0,0.108076796,0,0.217543244
220,2,0,0,0.450409144,0.456098706,0.415208369,0.018297916,0.385958731,0,0.143816486,0,0.545982063,0
221,7,0,0,0.338402927,0,0,0.371360719,0,0,0.110936061,0,0.518846273,0
222,6,0.029606525,0.166319028,0,0.00934526,0,0.130413562,0.282616675,0,0,0.014982059,0,0.40033254
223,9,0,0,0.21004051,0,0,0,0.077341288,0,0.469273031,0,0,0
224,4,0,0,0.296400756,0.390435666,0,0.553910375,0,0,0.001935179,0,0,0
225,3,0.340844125,0.004592163,0.434998959,0.226732343,0.217711568,0.34905681,0,0.12537986,0.004069522,0.313974351,0,0.158523619
226,9,0,0,0.265046924,0,0,0,0.145236522,0,0.602188468,0,0.003007727,0
227,6,0.441144586,0.054711081,0.134802505,0.208394632,0.372998118,0.261076152,0.065769359,0.119852245,0.002543201,0.44272697,0.00058977,0.166306093
228,4,0,0,0.330695868,0.522969007,0.003217798,0.449192226,0,0,0,0,7.53E-05,0.018959751
229,7,0.059810501,0.017202104,0.287526548,0,0,0.252116442,0,0.059288051,0.040825792,0.051473044,0.345015705,0.06212417
230,6,0,0.125927553,0,0,0,0,0.436770678,0,0.010892114,0,0,0.381194234
231,5,0.499919385,0,0,0,0.470526934,0.582264423,0.05142457,0,0,0.437362492,0,0
232,1,0,0.584669232,0,0,0,0.056251742,0,0.593247354,0.576731682,0,0.024113989,0.002415446
233,5,0.60395515,0.027191564,0.204675198,0,0.599441767,0.364985436,0.006082904,0.131114945,0.038611289,0.507354617,0.053440895,0.17079103
234,8,0,0.672362208,0.028242171,0,0.020454105,0.006577551,0.005521921,0.772216022,0.004690462,0,0,0.006328838
235,8,0,0.4141137,0.02262326,0,0.003932603,0.029421221,0,0.489759862,0,0,0,0.003187637
236,0,0.241057962,0,0,0.456852317,0.008470068,0.004438491,0.148789629,0,0,0.351867706,0.005209231,0.003097897
237,4,0,0,0.26981777,0.642966092,0,0.454540163,0.00925659,0,0,0,0.000854265,0
238,0,0.1852604,0,0,0.35203588,0,0,0.19071506,0,0.053202208,0.314125717,0.002544675,0.005078109
239,5,0.457676053,0,0,0,0.477208346,0.648377776,0.042470835,0,0,0.401104152,0,0
240,5,0.474289924,0,0,0,0.472084522,0.658418596,0.057503495,0,0,0.414148122,0,0
241,1,0,0.66230619,0,0.00194721,0.000276503,0.064609893,0,0.651521802,0.558567464,0,0.007502465,0.004185282
242,1,0,0.563298702,0,0,0.00087119,0.035369564,0,0.565808177,0.578313887,0,0.007375369,0.001376985
243,8,0,0.578900814,0.003459539,0,0,0.057090499,0.003759251,0.659943581,0,0,0,0
244,9,0,0,0.300369889,0,0,0,0.0299394,0,0.445363998,0,0,0.001941981
245,0,0.265934557,0,0,0.434994012,0.004694297,0.002244251,0.149608865,0,0,0.380112946,0,0.002386668
246,3,0.39267683,0.148823306,0.583118796,0.024403654,0.512121797,0,0.03195921,0.29143253,0.180857539,0.341113806,0.058222361,0.53728199
247,1,0,0.612854719,0,0,0,0.045234736,0.006124415,0.586264491,0.521939456,0,0.0004967,0.023700306
248,9,0,0.199827909,0.177959338,0,0,0,0.016762558,0.243688136,0.347915649,0,0,0
249,2,0,0,0.46025598,0.603052318,0.418973178,0,0.437018871,0,0.096999273,0,0.453924835,0
250,2,0,0,0.414220899,0.642921209,0.36550951,0,0.410614014,0,0.117658302,0,0.446260214,0.011655279
251,5,0.394404233,0.071173362,0,0,0.419280827,0.637217402,0.05645825,0.067350663,0.000996332,0.3596178,0,0
252,3,0.541375101,0.194544122,0.411800474,0,0.511590898,0,0,0.373171031,0.028442793,0.461058497,0,0.443627328
253,9,0,0,0.231261149,0,0,0,0.116454966,0,0.486773968,0,0,0
254,9,0,0,0.191477776,0,0.02241661,0.019420445,0.092038527,0,0.589503884,0,0.003343211,0
255,4,0,0,0.33399561,0.5669806,0,0.458813548,0,0.000224579,0.006207457,0,0,0
256,0,0.325694621,0,0,0.326169312,0,0,0.095115311,0.021647384,0,0.433830827,0,0.025758276
257,3,0.416509092,0.199509948,0.527464509,0,0.463343978,0.000728904,0,0.368371338,0.173397347,0.34074077,0,0.463983923
258,0,0.321267545,0,0,0.282547176,0,0,0.079000145,0,0,0.430522829,0,0
259,0,0.145970747,0.255285412,0,0.187697455,0.000162513,0.004313771,0.057474501,0.319078743,0,0.249411553,0,0
260,9,0,0,0.245730326,0,0,0,0.0527343,0,0.691546679,0,0.005644438,0
261,8,0,0.447486281,0.043118313,0,0.005230587,0.015300412,0,0.530998707,0,0,0,0.00761517
262,1,0,0.62119621,0,0,0,0.06719213,0,0.624211431,0.579727173,0,0.001231458,0
